Date,Pharma_vs_NIFTY,RSI_14,VIX_Pct_Chg,Bank_vs_NIFTY,Ret_Lag1,Ret_Lag5,Bank_Ret,Mom_20d,Vol_Ratio_10_30,Pharma_vs_Bank,IT_Ret,ATR_14,Pharma_Ret,Ret_Lag2,VIX_Change,EMA_26,Vol_10d,CumRet_3d,INR_Ret,Vol_Ratio_5_20,Gold_Mom5,CumRet_10d,IT_vs_NIFTY,Vol_30d,SMA_5,Target_Direction,Target_Return,Target_5d_Dir,Regime
2020-09-14,-0.04518241373046017,56.501050322597266,-2.587023229012031,-0.0715577268431522,0.13276149365679668,0.18705202595032944,0.06120376681364448,2.5589511440957224,1.2127641045510136,0.026375313112692034,1.2905106079145856,150.49268944815,0.08757907992633651,1.5184429863450921,-0.5500011444091832,11341.505466940653,1.1062501964904203,1.2997794626371295,-0.03087026129560133,0.8415085022052712,1.0062543290671133,-1.5724219599297151,1.157749114257789,0.912172608191349,11372.819921875,1,0.7145947910690342,1,Recovery 1
2020-09-15,-0.4942970808177294,55.16778570968287,2.317728009678399,-1.4717758625644506,-0.21283524468515003,-0.33201259317187093,-1.6846111072496006,1.7155551387814327,0.9802206922041138,0.9774787817467212,4.678999151382612,145.68039726131303,-0.7071323255028794,0.13276149365679668,0.48000144958496094,11348.805047514494,0.8354732202737094,1.4368665072486353,-0.06623176239990425,0.8749215747437845,0.6256955961941424,0.4614691959385242,4.891834396067763,0.8523317522475996,11389.819921875,1,0.71820376506051,1,Recovery 1
2020-09-16,1.2189438760095817,58.68533157199057,-2.7843328821045232,0.9341840568828585,0.7145947910690342,-0.3476927967516641,1.6487788479518928,1.1984717201845463,1.0468208641238006,0.2847598191267231,0.6265088326760759,144.83754416292942,1.9335386670786159,-0.21283524468515003,-0.5900001525878906,11361.619473971754,0.8343929314220375,0.6336642547546845,0.18562998787143847,0.8772236438942824,1.6510523951481781,0.44942180586735603,-0.0880859583929583,0.7970732719544623,11430.7099609375,0,-0.7622027291120936,1,Recovery 1
2020-09-17,1.3607430467599269,61.94052843012953,-4.563109304129787,-0.23790764287463517,0.71820376506051,1.5184429863450921,0.4802961221858748,1.719341952827036,1.0524367150212885,1.598650689634562,0.7288257805762921,144.29557147766357,2.078946811820437,0.7145947910690342,-0.9400005340576172,11379.614313284032,0.8462953263819367,1.2220351345961777,0.2513145328491895,0.7463414375047692,0.9790886845838731,0.6029458577156532,0.010622015515782124,0.8041294209881059,11496.019921875,0,-0.09681588767627147,1,Recovery 1
2020-09-18,1.1677311429619586,56.7899071068762,2.238049529362196,-0.3594735053478182,-0.7622027291120936,0.13276149365679668,-1.1216762344599118,1.8024735289514426,1.0957541816231298,1.5272046483097768,0.23949808835219688,144.52692106189173,0.40552841384986493,0.71820376506051,0.4400005340576172,11389.724335216695,0.8858364315110664,0.6647681258899585,-0.33781262166454606,0.7180212615033569,-0.5307423086864382,-0.0984657122363064,1.0017008174642905,0.8084262385285268,11509.38984375,0,-2.211225483867385,0,Recovery 1
2020-09-21,5.081075241010424,56.15600982686437,-0.24876190776232932,-1.199303097059834,-0.09681588767627147,-0.21283524468515003,-1.2961189847361054,1.1726633940537523,0.8260122883812592,6.280378338070259,0.0474343187937043,140.5965985140561,4.984259353334153,-0.7622027291120936,-0.05000114440917969,11398.25958411268,0.6683816765377235,-0.14624112257309863,0.04473863581080373,0.7301445585525935,0.33208220491369733,1.5096422824948386,0.14425020646997577,0.8091667471012489,11517.48984375,0,-0.861286032635733,0,Recovery 1
2020-09-22,-2.0202070365529345,44.06872778741153,10.67332358318238,-0.8038367953445924,-2.211225483867385,0.7145947910690342,-3.0150622792119774,-1.882887789572929,1.1041709632895236,-1.2163702412083426,-0.494775389783253,163.27080399864022,-4.23143252042032,-0.09681588767627147,2.1400012969970703,11387.318118970075,1.0015985719655331,-3.050527646122092,-0.0663262396640607,1.2319557867608646,-0.06661954277172866,-0.9202953910150247,1.716450094084132,0.9071046107490222,11479.58984375,0,-0.19545871070447696,0,Recovery 1
2020-09-23,1.5163941169864747,40.493484311897966,-3.515099900283236,-0.20439462058293723,-0.861286032635733,0.71820376506051,-1.0656806532186702,-2.777132727886855,1.124114182624434,1.720788737569412,0.6949141333823405,161.85705226757148,0.6551080843507417,-2.211225483867385,-0.7800006866455078,11370.009398351922,1.0295275271480093,-3.147326187200905,0.06120340269752944,1.074650073618394,-2.8533867703523064,-1.4464448338186497,1.5562001660180735,0.9158567189606951,11405.9599609375,0,-2.9312272096516434,0,Recovery 1
2020-09-24,-1.4122842937979496,39.7128603681467,-1.9617005104496155,0.38184720427096863,-0.19545871070447696,-0.7622027291120936,0.18638849356649168,-3.6170085035753585,1.121260168297923,-1.7941314980689183,-0.3042832762273795,155.11857811106177,-1.6077430045024266,-0.861286032635733,-0.4200000762939453,11352.367932501778,1.0272514278839713,-3.2429569846335715,-0.1043834192636206,0.8553227573746992,-3.0850627874104863,-1.295889258955485,-0.10882456552290254,0.9161579594245434,11311.419921875,1,2.2645788482354545,0,Recovery 1
2020-09-25,-0.07496631850670843,30.298227606510707,12.005719319878928,-0.476242458619891,-2.9312272096516434,-0.09681588767627147,-3.4074696682715344,-6.520320914527322,1.123601156141225,0.4012761401131826,-4.203848866125148,185.14644152437864,-3.006193528158352,-0.19545871070447696,2.5200004577636754,11311.862885997018,1.1872507424722043,-3.9553622509594377,0.3746762180713681,1.0853715908933774,-3.6015983734361323,-5.622204033561151,-1.272621656473505,1.0566478468544929,11169.3099609375,1,1.6044868187371275,0,Recovery 1
